Id,Name,Product Group,Stock Method,Post Rent Unavailability,Replacement Charge,Weight,Description,Active,Accessory Only,Tags,Tests & Inspections,Rental Price,Discountable,mainsPowerReq,powerType,Replacement Charge Date,Testable?,prefPwrCbl,isCable,connector1,connector2
755,"Gobo, custom, steel",Lighting & Effects - Accessories,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
756,"Gobo, custom, steel, (copy gobo)",Lighting & Effects - Accessories,None,0,0,0,,Yes,No,,,,Yes,,,,,,,,
1112,"Gobo, metal, size D, 79106, ""Leafy Branches 1""",Lighting & Effects - Accessories,Bulk,0,0,0,,Yes,No,,,10,Yes,,,,No,,,,
103,Chauvet Well Fit Battery Uplighter,Lighting & Effects - Battery,Serialised,0,500,3.4,Wireless IP65 rated battery powered up-light with four high powered quad colored RGBA LEDs,Yes,No,,,30,Yes,,,,No,,,,
178,Chauvet Well Fit Battery Uplighters (6 in a charging case),Lighting & Effects - Battery,Serialised,0,0,26.6,"A completely wireless IP65 rated battery powered up-light with four high powered quad colored RGBA LEDs that is controlled by W-DMX or IR remote.
Chrome exterior for blending into its surroundings.
Ships with 6 slot drop in charging case for easy storage and re-charging of the battery.
8 hours of operation at full and a quick 5 hours charging time for frequent use.
Built in automated programs recallable by IR, WDMX or manually.
M12 threaded insert for easy clamp installation and a Kensington lock position for securing your investment.",Yes,No,,,150,Yes,Yes,powercon,,Yes,365,,,
457,3k Dimmer (for up to 200 x 15w lamps),Lighting & Effects - Dimmer packs,Bulk,0,0,0,,No,No,,,0,Yes,,,,Yes,,,,
464,Anytronics Location Pro-Dim 10 - 10A dimmer with DMX,Lighting & Effects - Dimmer packs,Serialised,0,0,2.2,"Portable 10A dimming/switching pack with CEE form input and outputs
Internal 0-25% preheat control
Setting for use with electronic fluorescent ballasts
Selectable 1 second fade rate for soft start operation
Suitable for wall mounting, pole mounting or free standing use
Optional emergency lighting terminal
Push button outstations available
Optional DMX input on XLR and RJ45 with thumbwheel bcd address setting and selectable termination resistor

http://www.anytronics.com/pro-dim.html",Yes,No,festoon,,12.5,Yes,,,,Yes,,,,
381,50cm Mirror Ball,Lighting & Effects - Effects,Bulk,0,100,3,,Yes,No,"mirror ball,disco ball",,25,Yes,,,,No,,,,
587,"6"" Variable Speed Wheel Rotator, for Solar 250 Tungsten",Lighting & Effects - Effects,Bulk,0,0,0.11,,Yes,Yes,"solar motor,solar",,0,Yes,,,,No,,,,
686,Bubble Wheel 3732,Lighting & Effects - Effects,Serialised,0,45,0.23,"Bubble wheel for Solar 250. Model unique number - 3732.

https://www.youtube.com/watch?v=kwl2QWQ1lG4",Yes,No,"bubble wheel,3732",,5,Yes,,,,No,,,,
586,Bubble Wheel 3897,Lighting & Effects - Effects,Serialised,0,45,0.23,"Bubble wheel for Solar 250. Model unique number - 3897.

https://www.youtube.com/watch?v=Ef-RIjBpGnk",Yes,No,"bubble wheel,3897",,5,Yes,,,,No,,,,
999,Bubble Wheel 3919,Lighting & Effects - Effects,Serialised,0,45,0.23,"Bubble wheel for Solar 250. Model unique number - 3919

https://www.youtube.com/watch?v=kwl2QWQ1lG4",Yes,No,bubble wheel,,5,Yes,,,,No,,,,
998,Bubble Wheel 4038,Lighting & Effects - Effects,Serialised,0,45,0.23,"Bubble wheel for Solar 250. Model unique number - 4038.

https://www.youtube.com/watch?v=kwl2QWQ1lG4",Yes,No,bubble wheel,,5,Yes,,,,No,,,,
796,Chauvet DJ GigBAR Move with IR remote,Lighting & Effects - Effects,Serialised,0,799,10.7,"5-in-1 lighting system with moving heads, derbys, washlights, laser and stroboscope effect pre-mounted on a single bar
Separate color and gobo wheels allow for creative programming
Totem mode keeps the moving heads focused on the dance floor
Easy navigation and access to all functions, directly via the color LCD display
The system includes a tripod, wireless foot switch and carrying case for quick setup.
Built-in UV LEDs illuminate fluorescent objects and make them glow.
Individual control of each effect ensures that your show looks the way you want it to
Easy control via stand-alone, DMX, wireless IRC-6 remote control or wireless foot switch
Compatible with GigBAR 2 in master/slave for long range and dynamic light shows",Yes,No,,,60,Yes,,,,Yes,,,,
376,Chauvet GIGBar2 IRC Multi-Effects Lighting Bar with D-Fi Remote,Lighting & Effects - Effects,Serialised,0,300,7.79,"4-in-1 light with laser and strobe effect all mounted on one bar
Cover any room with adjustable and interchangeable heads
Included tripod, wireless footswitch and FREE carry bags
Adjustable red and green laser scatters
Phenomenal built-in automated and sound-activated programs
Master/slave multiple units with IRC or wireless foot switch",Yes,No,lighting,,40,Yes,,,,Yes,,,,
446,Chauvet Gig Bar Stand,Lighting & Effects - Effects,Serialised,0,40,4,,Yes,Yes,,,0,Yes,,,,No,,,,
79,Chauvet Mini Kinta IRC,Lighting & Effects - Effects,Serialised,0,50,2,"Compact LED effect light projects countless beams of multicolored light
Projects bright, colorful beams using high-power red, green, blue and white LEDs
Fills the room with eye-catching effects as light shines through 48 Lenses
Match the mood at any event by controlling the motor speed in DMX mode
Trigger built-in automated and sound-activated programs in master/slave or DMX mode
Save time running cables and extension cords by power linking multiple units
Rugged metal housing ideal for mobile gigs
Fits best in the CHS-40 VIP Gear Bag",Yes,No,"lighting,disco",,15,Yes,,,,Yes,,,,
414,Freestanding 50cm Mirror ball package,Lighting & Effects - Effects,None,0,0,0,324cm in height,Yes,No,,,150,Yes,,,,No,,,,
871,Mirror ball 30cm,Lighting & Effects - Effects,Bulk,0,0,0.5,Mirror ball 30cm,Yes,No,,,12.5,Yes,,,,No,,,,
382,Mirror Ball DMX Rotator,Lighting & Effects - Effects,Serialised,0,90,6,For rotating mirror balls up to Ø 100 cm and max. 40 kg,Yes,No,,,10,Yes,,,,Yes,,,,
379,Mirror ball kit,Lighting & Effects - Effects,None,0,0,0,,Yes,No,,,25,Yes,,,,No,,,,
197,Optikinetic Solar 250,Lighting & Effects - Effects,Serialised,0,500,5.79,,Yes,No,"solar,solar 250",,25,Yes,,,,Yes,,,,
751,Optikinetic Solar 250 LED,Lighting & Effects - Effects,Serialised,0,500,5.79,"The [OPTI] Solar 250 LED is a quiet, cool running, low energy saving projector with a brighter and whiter light output than the original halogen Solar 250 projector.

Link: https://optikinetics.co.uk/product/opti-solar-250-led/",Yes,No,"solar 250,solar,led solar,led solar 250",,25,Yes,,,,Yes,,,,
953,Showtec Sunstrip LED,Lighting & Effects - Effects,Serialised,0,438,7,,Yes,No,,,25,Yes,,,,No,,,,
177,UV Cannon,Lighting & Effects - Effects,Serialised,0,0,8.05,,Yes,No,lighting,,25,Yes,,,,Yes,,,,
516,15w Round Bulb for festoon,Lighting & Effects - Festoon,Bulk,0,2,0.02,,Yes,No,festoon,,0,Yes,,,,Yes,,,,
769,"Fairy light curtain, warm white, 2m drop clear, Installed, 1m",Lighting & Effects - Festoon,Serialised,0,0,0,Festoon installed per metre,Yes,No,,,15,Yes,,,,No,,,,
808,"Fairy lights, warm white, 10m",Lighting & Effects - Festoon,Serialised,0,0,0,,Yes,No,,,7,Yes,,,,No,,,,
770,"Fairy lights, warm white, Installed, 1m",Lighting & Effects - Festoon,Serialised,0,0,0,,Yes,No,,,12.5,Yes,,,,No,,,,
548,"Festoon, clear, 0.3m spacing, 25m",Lighting & Effects - Festoon,Serialised,0,0,4.4,,Yes,No,festoon,,40,Yes,,,,Yes,,,,
456,"Festoon, clear, 0.3m spacing, 50m",Lighting & Effects - Festoon,Serialised,0,0,0,,Yes,No,festoon,,60,Yes,,,,Yes,,,,
768,"Festoon, clear, 0.3m spacing, Installed, 1m",Lighting & Effects - Festoon,Serialised,0,0,0,Festoon installed per metre,Yes,No,,,15,Yes,,,,Yes,,,,
63,Lanta Twinkle,Lighting & Effects - Lasers,Serialised,0,150,1.3,Soft Laser,Yes,No,Laser,,25,Yes,,,,Yes,,,,
212,Laserworld EL-120R (Red),Lighting & Effects - Lasers,Serialised,0,0,1.4,"The Laserworld EL-120R is a red single color laser system with a total output power of up to 120 mW. 

The red laser diode module with a wavelength of 650 nm ensures bright red beams. At the same time the projector has good beam specifications with a beam diameter of about 3 mm and beam divergence of about 1.5 mrad and it offers high-speed stepper motors with 2-5 kpps as well as a scan angle of up to 30°. Approximately 50 preset basic patterns, like layers, tunnels, fences, waves etc. are available in the sound-to-light mode. For this mode the sensitivity of the integrated adjustable microphone can be altered. 
There is an on-off switch at the rear side of this very compact device. 

The Laserworld EL-120R is a very affordable solution for first-time users and it is often used in bars, small clubs, at private parties or home use.",Yes,No,Laser,,15,Yes,,,,Yes,,,,
214,Laserworld EL-60G (Green),Lighting & Effects - Lasers,Serialised,0,0,1.4,"The Laserworld EL-60G is a green single color laser system with a total output power of up to 60 mW. 

The green DPSS laser module with a wavelength of 532 nm ensures a high visibility and brightness. At the same time the projector has good beam specifications with a beam diameter of about 3 mm and beam divergence of about 1.5 mrad and it offers high-speed stepper motors with 2-5 kpps as well as a scan angle of up to 30°. Approximately 50 preset basic patterns, like layers, tunnels, fences, waves etc. are available in the sound-to-light mode. For this mode the sensitivity of the integrated adjustable microphone can be altered. There is an on-off switch as well as an key switch at the rear side of this very compact device. 

The Laserworld EL-60G is a very affordable solution for first-time users and it is often used in bars, small clubs, at private parties or home use.",Yes,No,Laser,,15,Yes,,,,Yes,,,,
213,Laserworld ES-600B (Blue),Lighting & Effects - Lasers,Serialised,0,200,3.9,"The Laserworld ES-600B is a high-performance laser lighting effect guaranteed to add a unique dynamic to any live music performance or DJ set. The blue geode is a robust and sturdy build, ideal for any high-pressure environment.",Yes,No,Laser,,30,Yes,,,,Yes,,,,
417,Laserworld Key,Lighting & Effects - Lasers,Serialised,0,5,0.01,,Yes,No,"key,Laser,laser key,laserworld key",,0,Yes,,,,No,,,,
271,Pangolin Quickshow Set Inc FB3 I/Face for ILDA and USB Cable,Lighting & Effects - Lasers,Serialised,0,400,0.13,,Yes,No,"Laser,pangolin,quickshow set,idla",,15,Yes,,,,No,,,,
416,RJ45 Interlock Connector,Lighting & Effects - Lasers,Bulk,0,5,0.03,,Yes,Yes,"interlock connector,interlock",,0,Yes,,,,No,,,,
242,Tarm 2,Lighting & Effects - Lasers,Serialised,0,1700,7,"The tarm two show laser projector is a full color whitelight RGB laser systems with full analog color modulation and diode-only equipment. The guaranteed output power is specified at 2'500 mW after optics. The benefits include:

2'500 mW guaranteed output power
a very fast maximum scan speed of 45 kpps@8° ILDA for graphics projection
high-precision diode arrays provide an excellent beam divergence of less than 0.9 mrad for a low beam diameter
pure diode laser
novel method for increasing the beam precision of the single-mode diodes
beautiful colors and good color fading
the tarm two impresses with a very bright 638 nm red
trim pots for adjusting color intensity",Yes,No,"full colour laser,Laser,rgb",,100,Yes,,,,Yes,,,,
496,Tarm 2.5,Lighting & Effects - Lasers,Serialised,0,1500,7,,Yes,No,,,100,Yes,,,,Yes,,,,
735,Tarm 2.5 laser package 1,Lighting & Effects - Lasers,None,0,0,0,,Yes,No,,,150,Yes,,,,No,,,,
934,Tarm 2.5 Laser package (2 lasers),Lighting & Effects - Lasers,None,0,0,0,,Yes,No,,,250,Yes,,,,No,,,,
284,Tarm 2 laser package 1,Lighting & Effects - Lasers,None,0,0,0,,Yes,No,,,150,Yes,,,,No,,,,
671,Astera Art7 AsteraBox CRMX,Lighting & Effects - Lighting Control,Serialised,0,300,0.23,,Yes,No,"art7,astera art",,20,Yes,,,,No,,,,
712,Botex W-DMX Box G5,Lighting & Effects - Lighting Control,Serialised,0,200,0.8,"Wireless DMX Transceiver. Wireless Solution G5 module with compact dimensions. Supports the latest Wireless Solution G5 protocol. Integrated power supply and Power Twist TR1 connector. Can be used either as a transmitter or receiver. Clear LED indicators for quick detection of operating mode and signal strength. Detachable antenna. Operation via switch and one button. Delivery includes DMX adapter XLR 3-pin to 5-pin and 5-pin to 3-pin.

Removable bracket with M10 thread. Dimensions with bracket. Without antenna: (W x H x D) 191 x 65 x 81 mm. Weight: 0.8 kg",Yes,No,"Transmitter,wireless,dmx box,botex dmx",,5,Yes,,,,Yes,,,,
713,Botex W-DMX Box G5 Large Antenna,Lighting & Effects - Lighting Control,Serialised,0,20,0.1,Antenna for Botex W-DMX Box G5.,Yes,Yes,"antenna,botex antenna,dmx antenna",,0,Yes,,,,No,,,,
890,Botex W-DMX Box G5 Short Antenna,Lighting & Effects - Lighting Control,Serialised,0,20,0.1,Antenna for Botex W-DMX Box G5.,Yes,Yes,"dmx antenna,botex antenna,antenna",,0,Yes,,,,No,,,,
222,Cameo Control 6 DMX Controller,Lighting & Effects - Lighting Control,Serialised,0,0,1,"The Cameo CLCONTROL6 is an especially compact DMX controller with 6 channels that is perfect for controlling small lighting systems. It can be mounted in many ways and of course can also be used as a freestanding unit; it is extremely easy to operate.

The CLCONTROL6 has 6 smoothly shifting faders for the individual DMX channels and a master fader. It can be powered using the included external power adapter or batteries and thus is universally useable for manual control of LED systems. A 3-pole XLR socket is used as the DMX output; a red LED serves as a power indicator. This straightforward lightweight impresses with clear functionality and high user friendliness.",Yes,No,"DMX,Controller",,,Yes,,,,,,,,
353,Cameo DVC4 DMX USB Interface,Lighting & Effects - Lighting Control,Serialised,0,220,0.19,"512-Channel DMX Interface and Control Software Package
The Cameo DVC 4 lets you control any DMX compatible fixture from your computer and mac running the dedicated Cameo D 4 software. The plug-and-play interface provides 512 DMX channels in live mode and includes an internal memory for 256 channels in standalone mode. This allows you to copy your light show programming to the unit and run it without a computer. Featuring a mini-USB input and 3-pin DMX output the DVC 4 is powered from the computer's USB port. Three control buttons enable program selection and dimming in standalone mode which requires a standard 5V USB power adapter.

The free Cameo D 4 software package includes more than 15,000 fixture libraries and a Scan Library editor to create your own. It lets you map out individual fixture types, group them and compose master layouts in 2D view. Create, arrange and stack dynamic scenes, use the integrated Palettes to control your lights without the need to move faders, and generate hundreds of exciting effects with the XEEL Engine.

The software provides a comprehensive toolbox for live editing, an audio analyzer and MIDI clock for BPM syncing and real-time 3D visualization to pre-render your programmed light shows. The screen layout and appearance are completely customizable, and the free Easy Remote app allows you to control the software over WiFi from iPhones, iPads and Android devices.

The DVC 4 interface and free D 4 software package have been exclusively developed and engineered for Cameo by Daslight. The latest version of the software is available on the download page of WWW.ADAMHALL.COM or WWW.CAMEOLIGHT.COM,for technical support please contact SUPPORT@DASLIGHT.COM.",No,No,,,10,Yes,,,,,,,,
482,Chamsys Magic DMX,Lighting & Effects - Lighting Control,Serialised,0,25,0.13,,Yes,No,,,5,Yes,,,,No,,,,
1029,Chamsys MagicDMX Full,Lighting & Effects - Lighting Control,Serialised,0,0,0.13,,Yes,No,,,0,Yes,,,,No,,,,
813,ChamSys MagicQ MQ50 Compact Console,Lighting & Effects - Lighting Control,Serialised,0,4200,7,"MagicQ MQ50 is part of the new generation of compact consoles, ideal for small to medium sized venues. The MQ50 features a 10.1” Multi touch display and ten full Cue Stack playbacks in a compact format.
The console supports 6 universes, with 4 assignable physical DMX outputs supporting RDM and a network port for ArtNet and sACN output. This feature packed console also includes WIFI inbuilt to the console for quick and easy connection to ChamSys MagicQ Remote focus application without the need for external networking hardware or any networking knowledge.

MagicQ MQ50 is simple and easy to use for installations, clubs and schools while still featuring advanced features such as MagicVis and MagicHD connectivity. It uses the same software and show formats, enabling compatibility between all products in the MagicQ range.",Yes,No,,,150,Yes,,,,Yes,,,,
216,Chauvet D-Fi Stream - DMX Splitter,Lighting & Effects - Lighting Control,Serialised,0,0,2.6,"The D-Fi Stream 6 is a wireless D-Fi transceiver and DMX splitter all in one. It has optically isolated DMX ports and uses the popular D-Fi protocol for sending and receiving DMX signals wirelessly. The D-Fi Stream 6 can receive wireless D-Fi from a controller and send DMX to lights through DMX cables, or it can receive DMX through DMX cables from a controller and send wireless D-Fi out to D-Fi-compatible lights.",Yes,No,"D-Fi,Stream 6,DMX Splitter",,10,Yes,,,,Yes,,,,
215,Chauvet D-Fi USB Transceiver,Lighting & Effects - Lighting Control,Serialised,0,0,0.31,"CHAUVET DJ has developed a series of fixtures that include a standard USB connection. You can now wirelessly connect to all of them using the new D-Fi USB transceiver, which eliminates the need for any DMX cables. The USB transceiver is powered directly from the fixture. Control your USB fixtures using any of our wireless controllers, or from your smartphone with the D-Fi Hub and FlareCON.",Yes,No,"D-Fi,USB",,5,Yes,,,,No,,,,
235,Chauvet IRC (Infrared Remote Control),Lighting & Effects - Lighting Control,Serialised,0,10,0.02,"Get hands-free control of IRC-enabled fixtures with this easy-to-use remote control.

The infrared remote provides instant access to pre-programmed scenes, color mixing options, and on-the-fly speed adjustments.

Lightweight and compact, the IRC has a range of approximately 30ft (9m).",Yes,No,"Remote,IRC,Chauvet",,0,Yes,,,,No,,,,
312,Chauvet W-DMX Transmitter,Lighting & Effects - Lighting Control,Serialised,0,516,0.4,"W-DMX Transmitter works with W-DMX wireless wash lights, including WELL Fit, and all Maverick fixtures to generate a wireless control signal. It features auto-ranging power from 100 to 240V, a locking IEC power connector and 3- and 5-pin XLR DMX input-only data connector.",Yes,No,"wireless,Transmitter",,5,Yes,,,,Yes,,,,
515,Chauvet Wellcom W-DMX transmitter,Lighting & Effects - Lighting Control,Serialised,0,440,0.3,,Yes,No,,,5,Yes,,,,No,,,,
502,Chauvet wireless foot switch,Lighting & Effects - Lighting Control,Serialised,0,80,0.55,,Yes,Yes,,,0,Yes,,,,No,,,,
558,Lightshark - LS-Core,Lighting & Effects - Lighting Control,Serialised,0,0,0.5,,Yes,No,"shark,lightshark",,20,Yes,,,,No,,,,
783,Look XLR-Remote 2.0,Lighting & Effects - Lighting Control,Serialised,0,0,0.24,"For analogue control for Unique 2 / 2.1, Viper and Orka series as well as Power-Tiny and Cryo-Fog
3-Pin XLR connector for cable connection
On / Off switch
Slider to control the output",Yes,No,,,0,Yes,,,,No,,,,
926,STAIRVILLE DMX 8 SPLITTER,Lighting & Effects - Lighting Control,Serialised,0,0,3,STAIRVILLE DMX 8 SPLITTER,Yes,No,,,0,Yes,,,,Yes,,,,
398,Chauvet Intimidator Scan 305 IRC LED scanner,Lighting & Effects - Moving lights,Serialised,0,400,4.6,,Yes,No,scanner,,20,Yes,,,,Yes,,,,
399,Chauvet Intimidator Spot 260 IRC 75W LED Moving Head,Lighting & Effects - Moving lights,Serialised,0,600,5.6,,Yes,No,,,25,Yes,,,,Yes,,,,
1035,Chauvet Intimidator Spot 260X IRC 75W LED Moving Head,Lighting & Effects - Moving lights,Serialised,0,600,5.6,,Yes,No,,,25,Yes,,,,Yes,,,,
385,Chauvet Intimidator Spot 360,Lighting & Effects - Moving lights,Bulk,0,0,11.4,"Chauvet DJ Intimidator Spot 360
100W LED
Motorized focus allows sharp gobo projection
Wireless non-DMX control
Full-color LCD display
Hanging bracket allows for single or dual clamp mounting",No,No,,,25,Yes,,,,,,,,
812,Chauvet Intimidator Spot 375Z IRC moving head,Lighting & Effects - Moving lights,Serialised,0,1029,12.7,"Intimidator Spot 375Z IRC is an exceptionally bright, 150 W LED moving head spot designed for large events. It features motorized zoom for short-throw or long-throw applications and dual rotating prisms split the beam for great effects and to cover a larger area. The motorized focus ensures crisp projections at almost any distance and the built-in Totem mode keeps the beams exactly where you want them. Intimidator Spot 375Z IRC includes built-in, automated and sound-activated programs or it can be controlled in DMX or Master/Slave mode. The powerCON®-compatible power input/output connections for power linking are also onboard. White housing not available in European Markets.",Yes,No,,,30,Yes,,,,Yes,,,,
710,Chauvet Intimidator Spot LED 355z moving head,Lighting & Effects - Moving lights,Bulk,0,0,11.2,,No,No,sound services,,30,Yes,,,,Yes,,,,
450,Hanging Bracket for Spot 260,Lighting & Effects - Moving lights,Serialised,0,0,0.64,,Yes,Yes,,,0,Yes,,,,No,,,,
